Region,Operator,Type,Cell,Freq,Band
V-R8,V,LTE,49,66586,66
V-R7,V,LTE,40,66586,66
V-R7,V,LTE,347,1100,2
V-R6,V,LTE,203,1100,2
V-R6,V,LTE,42,1100,2
V-R6,V,LTE,77,67086,66
V-R6,V,LTE,49,67086,66
V-R6,V,LTE,350,66836,66
V-R6,V,LTE,68,1100,2
V-R6,V,LTE,134,67086,66
V-R6,V,LTE,150,66586,66
V-R6,V,LTE,381,67086,66
V-R8,V,LTE,497,1100,2
V-R9,V,LTE,461,5230,13
V-R6,V,LTE,152,1100,2
V-R8,V,LTE,277,66586,66
V-R6,V,LTE,191,66586,66
V-R8,V,LTE,406,66586,66
V-R6,V,LTE,188,1100,2
V-R7,V,LTE,330,5230,13
V-R8,V,LTE,474,66586,66
V-R6,V,LTE,369,66586,66
V-R6,V,LTE,323,66836,66
V-R6,V,LTE,18,66586,66
V-R6,V,LTE,358,53139,46
V-R6,V,LTE,314,53139,46
V-R6,V,LTE,353,52740,46
V-R6,V,LTE,312,52740,46
V-R6,V,LTE,463,67086,66
V-R6,V,LTE,261,66586,66
V-R6,V,LTE,352,1100,2
V-R6,V,LTE,317,1100,2
V-R7,V,LTE,360,1100,2
V-R9,V,LTE,216,2561,5
V-R6,V,LTE,13,66836,66
V-R6,V,LTE,457,5230,13
V-R6,V,LTE,324,1100,2
V-R7,V,LTE,392,66836,66
V-R6,V,LTE,409,66586,66
V-R8,V,LTE,423,67086,66
V-R6,V,LTE,296,67086,66
V-R6,V,LTE,117,67086,66
V-R8,V,LTE,168,67086,66
V-R7,V,LTE,323,67086,66
V-R6,V,LTE,200,1100,2
V-R7,V,LTE,361,66586,66
V-R7,V,LTE,423,66586,66
V-R6,V,LTE,396,66586,66
V-R6,V,LTE,174,67086,66
V-R7,V,LTE,217,67086,66
V-R6,V,LTE,428,67086,66
V-R8,V,LTE,337,66586,66
V-R6,V,LTE,358,5230,13
V-R6,V,LTE,24,66586,66
V-R6,V,LTE,490,5230,13
V-R7,V,LTE,74,66836,66
V-R6,V,LTE,334,66586,66
V-R6,V,LTE,102,2350,4
V-R7,V,LTE,108,2350,4
V-R6,V,LTE,302,2350,4
V-R6,V,LTE,2,66586,66
V-R9,V,LTE,317,5230,13
V-R7,V,LTE,27,1100,2
V-R6,V,LTE,406,52941,46
V-R6,V,LTE,407,53139,46
V-R6,V,LTE,197,66586,66
V-R6,V,LTE,18,52941,46
V-R6,V,LTE,27,53139,46
V-R6,V,LTE,89,52941,46
V-R6,V,LTE,337,52740,46
V-R6,V,LTE,398,52740,46
V-R7,V,LTE,353,67086,66
V-R6,V,LTE,105,66836,66
V-R8,V,LTE,52,66836,66
V-R6,V,LTE,384,66836,66
V-R7,V,LTE,39,67086,66
V-R8,V,LTE,267,1100,2
V-R9,V,LTE,57,56140,48
V-R6,V,LTE,450,2561,5
V-R9,V,LTE,401,2561,5
V-R7,V,LTE,401,66836,66
V-R7,V,LTE,190,66586,66
V-R6,V,LTE,327,67086,66
V-R6,V,LTE,242,67086,66
V-R6,V,LTE,201,1100,2
V-R7,V,LTE,426,66586,66
V-R8,V,LTE,227,66836,66
V-R8,V,LTE,136,66836,66
V-R6,V,LTE,358,1100,2
V-R7,V,LTE,420,1100,2
V-R6,V,LTE,163,66836,66
V-R8,V,LTE,110,1100,2
V-R7,V,LTE,197,1100,2
V-R6,V,LTE,211,1100,2
V-R7,V,LTE,239,1100,2
V-R7,V,LTE,32,1100,2
V-R7,V,LTE,167,66586,66
V-R7,V,LTE,250,66586,66
V-R6,V,LTE,45,66836,66
V-R8,V,LTE,94,66836,66
V-R6,V,LTE,229,66586,66
V-R6,V,LTE,301,1100,2
V-R6,V,LTE,268,67086,66
V-R6,V,LTE,96,53139,46
V-R6,V,LTE,110,2350,4
V-R6,V,LTE,112,2350,4
V-R6,V,LTE,331,2350,4
V-R6,V,LTE,359,2350,4
V-R6,V,LTE,204,66586,66
V-R7,V,LTE,129,67086,66
V-R6,V,LTE,396,67086,66
V-R9,V,LTE,314,2561,5
V-R7,V,LTE,275,67086,66
V-R8,V,LTE,253,67086,66
V-R6,V,LTE,173,66836,66
V-R7,V,LTE,290,66586,66
V-R7,V,LTE,125,66836,66
V-R8,V,LTE,256,66836,66
V-R8,V,LTE,442,66586,66
V-R6,V,LTE,278,1100,2
V-R6,V,LTE,15,5230,13
V-R7,V,LTE,282,1100,2
V-R8,V,LTE,433,1100,2
V-R6,V,LTE,500,1100,2
V-R8,V,LTE,84,1100,2
V-R6,V,LTE,178,52740,46
V-R7,V,LTE,256,1100,2
V-R6,V,LTE,489,5230,13
V-R7,V,LTE,88,1100,2
V-R7,V,LTE,82,66586,66
V-R7,V,LTE,220,66586,66
V-R7,V,LTE,435,66586,66
V-R7,V,LTE,262,66836,66
V-R6,V,LTE,389,2350,4
V-R6,V,LTE,120,2350,4
V-R6,V,LTE,501,1100,2
V-R8,V,LTE,159,66586,66
V-R9,V,LTE,279,5230,13
V-R7,V,LTE,449,5230,13
V-R7,V,LTE,218,2100,4
V-R7,V,LTE,218,2350,4
V-R7,V,LTE,340,2350,4
V-R8,V,LTE,86,1100,2
V-R7,V,LTE,39,66836,66
V-R6,V,LTE,247,67086,66
V-R6,V,LTE,264,67086,66
V-R6,V,LTE,440,67086,66
V-R6,V,LTE,0,66836,66
V-R8,V,LTE,234,1100,2
V-R6,V,LTE,379,66836,66
V-R6,V,LTE,402,66836,66
V-R9,V,LTE,375,5230,13
V-R8,V,LTE,294,1100,2
V-R8,V,LTE,397,1100,2
V-R6,V,LTE,406,67086,66
V-R8,V,LTE,316,1100,2
V-R7,V,LTE,195,66836,66
V-R6,V,LTE,410,66836,66
V-R8,V,LTE,100,1100,2
V-R7,V,LTE,465,67086,66
V-R6,V,LTE,311,2350,4
V-R7,V,LTE,387,2350,4
V-R6,V,LTE,311,2100,4
V-R6,V,LTE,309,2100,4
V-R7,V,LTE,387,2100,4
V-R6,V,LTE,176,1100,2
V-R6,V,LTE,499,66586,66
V-R7,V,LTE,191,66836,66
V-R6,V,LTE,241,1100,2
V-R6,V,LTE,275,66586,66
V-R6,V,LTE,362,67086,66
V-R7,V,LTE,486,1100,2
V-R8,V,LTE,452,66586,66
V-R7,V,LTE,391,1100,2
V-R7,V,LTE,427,66836,66
V-R6,V,LTE,196,1100,2
V-R9,V,LTE,173,5230,13
V-R7,V,LTE,72,66586,66
V-R7,V,LTE,486,66836,66
V-R7,V,LTE,489,1100,2
V-R6,V,LTE,402,66586,66
V-R6,V,LTE,291,66586,66
V-R8,V,LTE,137,1100,2
V-R6,V,LTE,212,5230,13
V-R6,V,LTE,30,1100,2
V-R6,V,LTE,251,66586,66
V-R7,V,LTE,447,66836,66
V-R7,V,LTE,502,1100,2
V-R6,V,LTE,127,47489,46
V-R6,V,LTE,127,47291,46
V-R6,V,LTE,127,47090,46
V-R9,V,LTE,128,2561,5
V-R6,V,LTE,288,66836,66
V-R6,V,LTE,402,67086,66
V-R6,V,LTE,157,1100,2
V-R6,V,LTE,275,66836,66
V-R7,V,LTE,10,66836,66
V-R7,V,LTE,93,1100,2
V-R6,V,LTE,338,66836,66
V-R7,V,LTE,294,66836,66
V-R6,V,LTE,194,67086,66
V-R7,V,LTE,342,1100,2
V-R7,V,LTE,132,66586,66
V-R8,V,LTE,73,1100,2
V-R7,V,LTE,0,1100,2
V-R6,V,LTE,315,5230,13
V-R8,V,LTE,475,66586,66
V-R8,V,LTE,430,5230,13
V-R6,V,LTE,316,66836,66
V-R9,V,LTE,34,5230,13
V-R9,V,LTE,36,5230,13
V-R6,V,LTE,95,1100,2
V-R6,V,LTE,460,66586,66
V-R8,V,LTE,368,67086,66
V-R6,V,LTE,120,67086,66
V-R7,V,LTE,0,66586,66
V-R6,V,LTE,196,66836,66
V-R6,V,LTE,485,66836,66
V-R6,V,LTE,385,5230,13
V-R6,V,LTE,311,56144,48
V-R7,V,LTE,265,66836,66
V-R6,V,LTE,356,1100,2
V-R6,V,LTE,309,56540,48
V-R6,V,LTE,193,66836,66
V-R7,V,LTE,398,66586,66
V-R6,V,LTE,472,66586,66
V-R7,V,LTE,414,66836,66
V-R6,V,LTE,492,1100,2
V-R6,V,LTE,193,67086,66
V-R6,V,LTE,145,5230,13
V-R6,V,LTE,354,66586,66
V-R8,V,LTE,248,66836,66
V-R8,V,LTE,182,5230,13
V-R6,V,LTE,216,1100,2
V-R8,V,LTE,404,1100,2
V-R7,V,LTE,426,1100,2
V-R7,V,LTE,432,1100,2
V-R8,V,LTE,95,66836,66
V-R7,V,LTE,132,1100,2
V-R8,V,LTE,421,1100,2
V-R6,V,LTE,338,5230,13
V-R7,V,LTE,133,1100,2
V-R6,V,LTE,226,56540,48
V-R7,V,LTE,479,66586,66
V-R9,V,LTE,303,2561,5
V-R6,V,LTE,303,67086,66
V-R6,V,LTE,303,1100,2
V-R9,V,LTE,281,2561,5
V-R6,V,LTE,70,67086,66
V-R6,V,LTE,117,1100,2
V-R6,V,LTE,199,67086,66
V-R6,V,LTE,231,1100,2
V-R6,V,LTE,303,2100,4
V-R7,V,LTE,298,1100,2
V-R8,V,LTE,67,67086,66
V-R6,V,LTE,317,67086,66
V-R8,V,LTE,394,1100,2
V-R6,V,LTE,58,67086,66
V-R6,V,LTE,221,67086,66
V-R6,V,LTE,354,67086,66
V-R8,V,LTE,397,66586,66
V-R6,V,LTE,448,66836,66
V-R6,V,LTE,389,2100,4
V-R6,V,LTE,147,67086,66
V-R6,V,LTE,431,1100,2
V-R9,V,LTE,264,2561,5
V-R6,V,LTE,474,2561,5
V-R7,V,LTE,242,2561,5
V-R6,V,LTE,125,2350,4
V-R8,V,LTE,103,2350,4
V-R6,V,LTE,419,2350,4
V-R6,V,LTE,117,2561,5
V-R6,V,LTE,206,2100,4
V-R6,V,LTE,466,2100,4
V-R6,V,LTE,401,1100,2
V-R6,V,LTE,369,1100,2
V-R8,V,LTE,34,67086,66
V-R8,V,LTE,49,66836,66
V-R6,V,LTE,306,66586,66
V-R8,V,LTE,139,66586,66
V-R7,V,LTE,153,66836,66
V-R7,V,LTE,286,67086,66
V-R9,V,LTE,28,2561,5
V-R6,V,LTE,246,2100,4
V-R7,V,LTE,12,2100,4
V-R6,V,LTE,431,67086,66
V-R6,V,LTE,125,67086,66
V-R9,V,LTE,346,5230,13
V-R6,V,LTE,290,2350,4
V-R6,V,LTE,123,2350,4
V-R9,V,LTE,481,2561,5
V-R7,V,LTE,415,1100,2
V-R9,V,LTE,437,2561,5
V-R9,V,LTE,221,5230,13
V-R6,V,LTE,358,66836,66
V-R6,V,LTE,270,66836,66
V-R6,V,LTE,156,66586,66
V-R8,V,LTE,383,66836,66
V-R7,V,LTE,414,5230,13
V-R6,V,LTE,147,66586,66
V-R7,V,LTE,361,67086,66
V-R7,V,LTE,74,1100,2
V-R7,V,LTE,329,66836,66
V-R6,V,LTE,293,53139,46
V-R6,V,LTE,291,52740,46
V-R6,V,LTE,302,52941,46
V-R6,V,LTE,363,53139,46
V-R6,V,LTE,302,53139,46
V-R6,V,LTE,456,52941,46
V-R6,V,LTE,301,52941,46
V-R6,V,LTE,250,1100,2
V-R6,V,LTE,492,66586,66
V-R6,V,LTE,321,5230,13
V-R8,V,LTE,348,1100,2
V-R9,V,LTE,430,2561,5
V-R9,V,LTE,432,2561,5
V-R6,V,LTE,496,5230,13
V-R6,V,LTE,343,66836,66
V-R9,V,LTE,232,2561,5
V-R6,V,LTE,444,53139,46
V-R8,V,LTE,404,5230,13
V-R6,V,LTE,488,67086,66
V-R9,V,LTE,418,2561,5
V-R6,V,LTE,333,66836,66
V-R6,V,LTE,400,66836,66
V-R6,V,LTE,335,1100,2
V-R6,V,LTE,469,52740,46
V-R6,V,LTE,300,52740,46
V-R7,V,LTE,449,67086,66
V-R7,V,LTE,165,5230,13
V-R8,V,LTE,54,67086,66
V-R6,V,LTE,308,67086,66
V-R6,V,LTE,337,1100,2
V-R8,V,LTE,12,66586,66
V-R6,V,LTE,143,66836,66
V-R7,V,LTE,36,66586,66
V-R7,V,LTE,256,67086,66
V-R6,V,LTE,331,67086,66
V-R6,V,LTE,334,67086,66
V-R7,V,LTE,63,1100,2
V-R6,V,LTE,221,66836,66
V-R6,V,LTE,155,67086,66
V-R6,V,LTE,483,66586,66
V-R7,V,LTE,404,66836,66
V-R6,V,LTE,250,53139,46
V-R8,V,LTE,168,66836,66
V-R6,V,LTE,17,1100,2
V-R6,V,LTE,498,1100,2
V-R7,V,LTE,20,1100,2
V-R7,V,LTE,152,67086,66
V-R6,V,LTE,76,67086,66
V-R8,V,LTE,395,67086,66
V-R7,V,LTE,312,66586,66
V-R6,V,LTE,410,66586,66
V-R6,V,LTE,486,66586,66
V-R7,V,LTE,404,66586,66
V-R6,V,LTE,362,66836,66
V-R6,V,LTE,282,66586,66
V-R7,V,LTE,54,1100,2
V-R7,V,LTE,468,1100,2
V-R7,V,LTE,179,66586,66
V-R6,V,LTE,0,67086,66
V-R9,V,LTE,399,5230,13
V-R6,V,LTE,283,67086,66
V-R6,V,LTE,143,67086,66
V-R7,V,LTE,441,66586,66
V-R9,V,LTE,41,5230,13
V-R6,V,LTE,476,67086,66
V-R6,V,LTE,266,66586,66
V-R7,V,LTE,50,66586,66
V-R7,V,LTE,417,67086,66
V-R6,V,LTE,458,67086,66
V-R6,V,LTE,157,5230,13
V-R9,V,LTE,163,5230,13
V-R6,V,LTE,394,66586,66
V-R8,V,LTE,18,1100,2
V-R8,V,LTE,170,66586,66
V-R6,V,LTE,262,2561,5
V-R7,V,LTE,353,66836,66
V-R9,V,LTE,492,2561,5
V-R6,V,LTE,129,66586,66
V-R7,V,LTE,101,66586,66
V-R7,V,LTE,283,1100,2
V-R6,V,LTE,459,66836,66
V-R6,V,LTE,132,66836,66
V-R8,V,LTE,379,66586,66
V-R7,V,LTE,491,1100,2
V-R6,V,LTE,384,67086,66
V-R6,V,LTE,186,1100,2
V-R7,V,LTE,4,67086,66
V-R7,V,LTE,65,66586,66
V-R6,V,LTE,261,66836,66
V-R6,V,LTE,44,67086,66
V-R6,V,LTE,477,1100,2
V-R7,V,LTE,447,1100,2
V-R7,V,LTE,106,1100,2
V-R7,V,LTE,220,1100,2
V-R9,V,LTE,279,2561,5
V-R7,V,LTE,377,66836,66
V-R7,V,LTE,436,5230,13
V-R9,V,LTE,236,2561,5
V-R6,V,LTE,8,66836,66
V-R7,V,LTE,280,67086,66
V-R9,V,LTE,241,2561,5
V-R6,V,LTE,205,5230,13
V-R8,V,LTE,382,66586,66
V-R6,V,LTE,247,66586,66
V-R6,V,LTE,66,56640,48
V-R6,V,LTE,439,56640,48
V-R6,V,LTE,439,56442,48
V-R6,V,LTE,375,1100,2
V-R8,V,LTE,291,67086,66
V-R6,V,LTE,464,2350,4
V-R6,V,LTE,266,1100,2
V-R7,V,LTE,267,66836,66
V-R6,V,LTE,262,1100,2
V-R6,V,LTE,229,56640,48
V-R7,V,LTE,7,1100,2
V-R6,V,LTE,480,2350,4
V-R6,V,LTE,453,2561,5
V-R6,V,LTE,54,56293,48
V-R7,V,LTE,74,67086,66
V-R7,V,LTE,255,55542,48
V-R7,V,LTE,42,66586,66
V-R8,V,LTE,2,66836,66
V-R8,V,LTE,430,1100,2
V-R6,V,LTE,264,1100,2
V-R7,V,LTE,461,1100,2
V-R7,V,LTE,471,1100,2
V-R8,V,LTE,477,66836,66
V-R7,V,LTE,80,67086,66
V-R6,V,LTE,431,2561,5
V-R6,V,LTE,70,2561,5
V-R6,V,LTE,287,1100,2
V-R6,V,LTE,157,66586,66
V-R6,V,LTE,188,67086,66
V-R6,V,LTE,246,1100,2
V-R8,V,LTE,470,66586,66
V-R6,V,LTE,451,66586,66
V-R7,V,LTE,209,66586,66
V-R6,V,LTE,44,66586,66
V-R7,V,LTE,108,2100,4
V-R6,V,LTE,79,2100,4
V-R6,V,LTE,75,2100,4
V-R6,V,LTE,232,2100,4
V-R6,V,LTE,174,2100,4
V-R6,V,LTE,375,2100,4
V-R6,V,LTE,468,2100,4
V-R6,V,LTE,81,56640,48
V-R6,V,LTE,373,1100,2
V-R7,V,LTE,355,1100,2
V-R7,V,LTE,165,1100,2
V-R6,V,LTE,110,2100,4
V-R7,V,LTE,86,66836,66
V-R6,V,LTE,398,2561,5
V-R7,V,LTE,269,67086,66
V-R6,V,LTE,464,2100,4
V-R6,V,LTE,128,2100,4
V-R7,V,LTE,255,2100,4
V-R6,V,LTE,73,67086,66
V-R7,V,LTE,255,55344,48
V-R6,V,LTE,203,66836,66
V-R6,V,LTE,229,56442,48
V-R6,V,LTE,228,56293,48
V-R6,V,LTE,281,67086,66
V-R7,V,LTE,3,2100,4
V-R7,V,LTE,384,2561,5
V-R6,V,LTE,140,67086,66
V-R8,V,LTE,137,67086,66
V-R6,V,LTE,393,66586,66
V-R9,V,LTE,434,2561,5
V-R6,V,LTE,490,2561,5
V-R9,V,LTE,78,2561,5
V-R6,V,LTE,132,2561,5
V-R9,V,LTE,125,2561,5
V-R7,V,LTE,206,66836,66
V-R9,V,LTE,312,2561,5
V-R6,V,LTE,501,2561,5
V-R6,V,LTE,419,2561,5
V-R9,V,LTE,8,2561,5
V-R6,V,LTE,326,2561,5
V-R7,V,LTE,101,2561,5
V-R8,V,LTE,207,66586,66
V-R6,V,LTE,174,53139,46
V-R6,V,LTE,244,52941,46
V-R6,V,LTE,240,52740,46
V-R6,V,LTE,243,52740,46
V-R6,V,LTE,293,1100,2
V-R6,V,LTE,303,66836,66
V-R8,V,LTE,188,5230,13
V-R8,V,LTE,365,66836,66
V-R6,V,LTE,308,1100,2
V-R8,V,LTE,105,1100,2
V-R7,V,LTE,353,66586,66
V-R7,V,LTE,71,1100,2
V-R8,V,LTE,67,1100,2
V-R8,V,LTE,98,1100,2
V-R7,V,LTE,327,55744,48
V-R7,V,LTE,275,1100,2
V-R6,V,LTE,425,1100,2
V-R6,V,LTE,422,1100,2
V-R6,V,LTE,272,66586,66
V-R7,V,LTE,121,1100,2
V-R7,V,LTE,77,1100,2
V-R6,V,LTE,174,66836,66
V-R9,V,LTE,437,5230,13
V-R7,V,LTE,256,2561,5
V-R6,V,LTE,397,2100,4
V-R8,V,LTE,238,2100,4
V-R6,V,LTE,371,2350,4
V-R6,V,LTE,202,2100,4
V-R7,V,LTE,122,1100,2
V-R6,V,LTE,193,1100,2
V-R7,V,LTE,490,67086,66
V-R7,V,LTE,325,1100,2
V-R7,V,LTE,284,1100,2
V-R7,V,LTE,269,1100,2
V-R6,V,LTE,278,66836,66
V-R6,V,LTE,81,66836,66
V-R9,V,LTE,325,5230,13
V-R7,V,LTE,225,2350,4
V-R6,V,LTE,287,2350,4
V-R7,V,LTE,226,2100,4
V-R6,V,LTE,287,2100,4
V-R7,V,LTE,225,2100,4
V-R9,V,LTE,312,5230,13
V-R6,V,LTE,30,2100,4
V-R8,V,LTE,79,66836,66
V-R6,V,LTE,467,67086,66
V-R6,V,LTE,115,1100,2
V-R8,V,LTE,98,67086,66
V-R6,V,LTE,35,67086,66
V-R8,V,LTE,414,66586,66
V-R6,V,LTE,295,66586,66
V-R6,V,LTE,210,67086,66
V-R6,V,LTE,42,66836,66
V-R6,V,LTE,290,66836,66
V-R6,V,LTE,444,66586,66
V-R8,V,LTE,99,66836,66
V-R6,V,LTE,66,67086,66
V-R7,V,LTE,194,5230,13
V-R6,V,LTE,460,67086,66
V-R6,V,LTE,73,66586,66
V-R6,V,LTE,166,66586,66
V-R6,V,LTE,446,67086,66
V-R7,V,LTE,171,66836,66
V-R6,V,LTE,291,1100,2
V-R6,V,LTE,422,67086,66
V-R7,V,LTE,247,1100,2
V-R6,V,LTE,501,67086,66
V-R6,V,LTE,249,1100,2
V-R8,V,LTE,503,67086,66
V-R6,V,LTE,402,1100,2
V-R6,V,LTE,287,67086,66
V-R6,V,LTE,6,67086,66
V-R6,V,LTE,196,67086,66
V-R6,V,LTE,60,67086,66
V-R6,V,LTE,107,67086,66
V-R7,V,LTE,474,67086,66
V-R6,V,LTE,276,1100,2
V-R6,V,LTE,5,1100,2
V-R7,V,LTE,3,5230,13
V-R9,V,LTE,440,2561,5
V-R7,V,LTE,321,67086,66
V-R6,V,LTE,195,67086,66
V-R6,V,LTE,23,67086,66
V-R8,V,LTE,86,67086,66
V-R6,V,LTE,197,67086,66
V-R6,V,LTE,390,67086,66
V-R7,V,LTE,183,66836,66
V-R6,V,LTE,250,67086,66
V-R6,V,LTE,371,67086,66
V-R6,V,LTE,147,1100,2
V-R6,V,LTE,482,67086,66
V-R8,V,LTE,473,67086,66
V-R7,V,LTE,426,67086,66
V-R6,V,LTE,158,1100,2
V-R6,V,LTE,203,67086,66
V-R6,V,LTE,500,67086,66
V-R6,V,LTE,347,67086,66
V-R8,V,LTE,67,66586,66
V-R8,V,LTE,399,66586,66
V-R6,V,LTE,81,67086,66
V-R6,V,LTE,460,66836,66
V-R7,V,LTE,134,66586,66
V-R6,V,LTE,307,66836,66
V-R8,V,LTE,203,66586,66
V-R6,V,LTE,252,1100,2
V-R6,V,LTE,107,1100,2
V-R6,V,LTE,227,67086,66
V-R8,V,LTE,249,67086,66
V-R6,V,LTE,30,67086,66
V-R6,V,LTE,92,1100,2
V-R7,V,LTE,130,67086,66
V-R6,V,LTE,439,56244,48
V-R6,V,LTE,237,56540,48
V-R8,V,LTE,136,1100,2
V-R8,V,LTE,99,1100,2
V-R7,V,LTE,416,67086,66
V-R9,V,LTE,150,2561,5
V-R6,V,LTE,35,1100,2
V-R6,V,LTE,473,66586,66
V-R6,V,LTE,274,67086,66
V-R6,V,LTE,231,66836,66
V-R7,V,LTE,315,66586,66
V-R8,V,LTE,136,66586,66
V-R6,V,LTE,453,67086,66
V-R6,V,LTE,165,67086,66
V-R6,V,LTE,308,66836,66
V-R6,V,LTE,259,67086,66
V-R8,V,LTE,238,66836,66
V-R8,V,LTE,133,66586,66
V-R6,V,LTE,211,2350,4
V-R6,V,LTE,47,5230,13
V-R9,V,LTE,314,5230,13
V-R6,V,LTE,216,67086,66
V-R6,V,LTE,466,5230,13
V-R9,V,LTE,371,5230,13
V-R9,V,LTE,322,5230,13
V-R7,V,LTE,423,66836,66
V-R6,V,LTE,238,67086,66
V-R6,V,LTE,314,66836,66
V-R8,V,LTE,388,67086,66
V-R6,V,LTE,252,67086,66
V-R6,V,LTE,495,67086,66
V-R7,V,LTE,461,67086,66
V-R6,V,LTE,29,1100,2
V-R6,V,LTE,46,67086,66
V-R9,V,LTE,84,5230,13
V-R8,V,LTE,332,1100,2
V-R6,V,LTE,146,67086,66
V-R6,V,LTE,318,67086,66
V-R6,V,LTE,359,1100,2
V-R7,V,LTE,270,67086,66
V-R6,V,LTE,201,66836,66
V-R6,V,LTE,498,66586,66
V-R6,V,LTE,145,1100,2
V-R7,V,LTE,31,1100,2
V-R8,V,LTE,244,67086,66
V-R7,V,LTE,164,67086,66
V-R6,V,LTE,191,67086,66
V-R8,V,LTE,294,67086,66
V-R8,V,LTE,278,67086,66
V-R6,V,LTE,92,66836,66
V-R7,V,LTE,84,66586,66
V-R6,V,LTE,475,67086,66
V-R9,V,LTE,107,5230,13
V-R7,V,LTE,274,66836,66
V-R6,V,LTE,265,67086,66
V-R6,V,LTE,147,66836,66
V-R9,V,LTE,426,2561,5
V-R6,V,LTE,448,67086,66
V-R9,V,LTE,79,2561,5
V-R6,V,LTE,25,67086,66
V-R6,V,LTE,357,1100,2
V-R6,V,LTE,238,1100,2
V-R6,V,LTE,29,67086,66
V-R6,V,LTE,116,66586,66
V-R6,V,LTE,50,1100,2
V-R6,V,LTE,175,66836,66
V-R8,V,LTE,18,67086,66
V-R6,V,LTE,199,1100,2
V-R6,V,LTE,21,66836,66
V-R6,V,LTE,471,66836,66
V-R6,V,LTE,143,66586,66
V-R7,V,LTE,33,67086,66
V-R8,V,LTE,64,1100,2
V-R8,V,LTE,12,1100,2
V-R9,V,LTE,155,2561,5
V-R9,V,LTE,498,2561,5
V-R9,V,LTE,179,2561,5
V-R6,V,LTE,106,67086,66
V-R7,V,LTE,240,66836,66
V-R6,V,LTE,78,67086,66
V-R6,V,LTE,231,67086,66
V-R6,V,LTE,357,66836,66
V-R6,V,LTE,59,56342,48
V-R7,V,LTE,406,1100,2
V-R6,V,LTE,24,2561,5
V-R9,V,LTE,396,2561,5
V-R6,V,LTE,358,66586,66
V-R7,V,LTE,55,67086,66
V-R6,V,LTE,320,67086,66
V-R6,V,LTE,357,67086,66
V-R7,V,LTE,222,67086,66
V-R7,V,LTE,392,67086,66
V-R7,V,LTE,65,66836,66
V-R6,V,LTE,293,67086,66
V-R6,V,LTE,299,1100,2
V-R6,V,LTE,326,66586,66
V-R8,V,LTE,320,66836,66
V-R7,V,LTE,318,66836,66
V-R7,V,LTE,271,67086,66
V-R6,V,LTE,142,2561,5
V-R7,V,LTE,246,66836,66
V-R6,V,LTE,181,66836,66
V-R8,V,LTE,429,1100,2
V-R6,V,LTE,320,1100,2
V-R8,V,LTE,503,66836,66
V-R7,V,LTE,355,66836,66
V-R7,V,LTE,381,66836,66
V-R6,V,LTE,260,66836,66
V-R8,V,LTE,469,66836,66
V-R7,V,LTE,413,67086,66
V-R6,V,LTE,252,66836,66
V-R6,V,LTE,177,66836,66
V-R6,V,LTE,495,66586,66
V-R6,V,LTE,156,66836,66
V-R6,V,LTE,82,66836,66
V-R6,V,LTE,207,1100,2
V-R7,V,LTE,254,66836,66
V-R6,V,LTE,102,2100,4
V-R6,V,LTE,286,1100,2
V-R7,V,LTE,319,1100,2
V-R7,V,LTE,63,5230,13
V-R7,V,LTE,186,66586,66
V-R8,V,LTE,192,1100,2
V-R6,V,LTE,366,1100,2
V-R6,V,LTE,267,52740,46
V-R6,V,LTE,195,1100,2
V-R7,V,LTE,470,66836,66
V-R8,V,LTE,400,5230,13
V-R7,V,LTE,477,66586,66
V-R8,V,LTE,243,67086,66
V-R6,V,LTE,177,52941,46
V-R6,V,LTE,266,52941,46
V-R6,V,LTE,493,66586,66
V-R6,V,LTE,173,67086,66
V-R8,V,LTE,85,67086,66
V-R7,V,LTE,36,67086,66
V-R7,V,LTE,116,66836,66
V-R6,V,LTE,368,66586,66
V-R6,V,LTE,266,66836,66
V-R7,V,LTE,83,67086,66
V-R6,V,LTE,289,66836,66
V-R7,V,LTE,36,1100,2
V-R6,V,LTE,131,67086,66
V-R7,V,LTE,259,1100,2
V-R6,V,LTE,112,52941,46
V-R6,V,LTE,251,52941,46
V-R6,V,LTE,394,52941,46
V-R6,V,LTE,93,52941,46
V-R6,V,LTE,395,53139,46
V-R6,V,LTE,274,53139,46
V-R6,V,LTE,393,52740,46
V-R6,V,LTE,28,52740,46
V-R6,V,LTE,172,66836,66
V-R7,V,LTE,332,66586,66
V-R8,V,LTE,170,66836,66
V-R6,V,LTE,122,55344,48
V-R6,V,LTE,378,52740,46
V-R6,V,LTE,325,52941,46
V-R6,V,LTE,411,52740,46
V-R6,V,LTE,379,52941,46
V-R6,V,LTE,412,52941,46
V-R6,V,LTE,413,52941,46
V-R9,V,LTE,183,5230,13
V-R6,V,LTE,370,52740,46
V-R6,V,LTE,410,53139,46
V-R6,V,LTE,10,52740,46
V-R6,V,LTE,396,52740,46
V-R6,V,LTE,304,53139,46
V-R6,V,LTE,162,52941,46
V-R6,V,LTE,324,52740,46
V-R6,V,LTE,398,53139,46
V-R6,V,LTE,1,53139,46
V-R6,V,LTE,434,1100,2
V-R6,V,LTE,143,52740,46
V-R8,V,LTE,113,2100,4
V-R9,V,LTE,278,5230,13
V-R9,V,LTE,402,2561,5
V-R7,V,LTE,300,5230,13
V-R9,V,LTE,369,5230,13
V-R7,V,LTE,306,1100,2
V-R6,V,LTE,46,1100,2
V-R6,V,LTE,304,5230,13
