Region,Operator,Type,Cell,Freq,Band
A-R3,A,LTE,246,1025,2
A-R5,A,LTE,425,9840,30
A-R3,A,LTE,495,67086,66
A-R3,A,LTE,268,2200,4
A-R4,A,LTE,478,675,2
A-R5,A,LTE,361,1025,2
A-R3,A,LTE,484,66686,66
A-R5,A,LTE,333,66686,66
A-R5,A,LTE,226,2200,4
A-R3,A,LTE,7,9840,30
A-R3,A,LTE,71,9840,30
A-R3,A,LTE,240,675,2
A-R5,A,LTE,423,66686,66
A-R3,A,LTE,479,1025,2
A-R3,A,LTE,112,675,2
A-R5,A,LTE,67,67086,66
A-R4,A,LTE,335,1025,2
A-R3,A,LTE,396,9840,30
A-R5,A,LTE,62,66686,66
A-R3,A,LTE,411,9840,30
A-R3,A,LTE,471,1025,2
A-R5,A,LTE,490,1025,2
A-R3,A,LTE,277,67086,66
A-R5,A,LTE,320,1025,2
A-R3,A,LTE,259,1025,2
A-R3,A,LTE,23,1025,2
A-R3,A,LTE,409,67086,66
A-R5,A,LTE,29,675,2
A-R5,A,LTE,49,67086,66
A-R5,A,LTE,49,66686,66
A-R5,A,LTE,229,675,2
A-R5,A,LTE,256,9840,30
A-R3,A,LTE,253,9840,30
A-R3,A,LTE,326,675,2
A-R5,A,LTE,253,675,2
A-R3,A,LTE,329,2200,4
A-R5,A,LTE,56,675,2
A-R4,A,LTE,43,9820,30
A-R5,A,LTE,19,67086,66
A-R4,A,LTE,71,675,2
A-R5,A,LTE,207,675,2
A-R5,A,LTE,347,2200,4
A-R5,A,LTE,87,9840,30
A-R5,A,LTE,488,675,2
A-R3,A,LTE,412,1025,2
A-R5,A,LTE,83,9840,30
A-R3,A,LTE,189,2200,4
A-R5,A,LTE,233,2200,4
A-R3,A,LTE,469,2200,4
A-R3,A,LTE,57,2200,4
A-R3,A,LTE,447,66686,66
A-R5,A,LTE,157,66686,66
A-R5,A,LTE,241,675,2
A-R3,A,LTE,287,1025,2
A-R4,A,LTE,79,1025,2
A-R5,A,LTE,316,675,2
A-R5,A,LTE,391,1025,2
A-R5,A,LTE,431,67086,66
A-R3,A,LTE,431,675,2
A-R5,A,LTE,69,1025,2
A-R4,A,LTE,382,675,2
A-R5,A,LTE,212,675,2
A-R3,A,LTE,20,9840,30
A-R3,A,LTE,391,9840,30
A-R5,A,LTE,345,9840,30
A-R3,A,LTE,492,5110,12
A-R3,A,LTE,139,675,2
A-R5,A,LTE,105,675,2
A-R3,A,LTE,342,2200,4
A-R5,A,LTE,185,1025,2
A-R3,A,LTE,57,1025,2
A-R5,A,LTE,10,9840,30
A-R3,A,LTE,331,5330,14
A-R3,A,LTE,243,67086,66
A-R5,A,LTE,420,675,2
A-R3,A,LTE,14,53139,46
A-R5,A,LTE,435,66686,66
A-R5,A,LTE,311,67086,66
A-R4,A,LTE,178,67086,66
A-R5,A,LTE,351,67086,66
A-R5,A,LTE,250,66686,66
A-R3,A,LTE,298,9840,30
A-R5,A,LTE,235,1025,2
A-R3,A,LTE,448,5330,14
A-R3,A,LTE,321,67086,66
A-R4,A,LTE,278,67086,66
A-R3,A,LTE,321,9840,30
A-R5,A,LTE,310,9840,30
A-R3,A,LTE,127,1025,2
A-R3,A,LTE,358,9840,30
A-R3,A,LTE,133,9840,30
A-R5,A,LTE,422,675,2
A-R5,A,LTE,402,67086,66
A-R4,A,LTE,295,675,2
A-R4,A,LTE,259,675,2
A-R3,A,LTE,248,66686,66
A-R4,A,LTE,195,675,2
A-R3,A,LTE,190,66686,66
A-R5,A,LTE,236,66686,66
A-R5,A,LTE,481,675,2
A-R3,A,LTE,66,66686,66
A-R5,A,LTE,404,675,2
A-R4,A,LTE,295,9820,30
A-R5,A,LTE,193,675,2
A-R4,A,LTE,61,67086,66
A-R5,A,LTE,141,66686,66
A-R5,A,LTE,425,67086,66
A-R5,A,LTE,118,675,2
A-R5,A,LTE,277,675,2
A-R4,A,LTE,498,67086,66
A-R3,A,LTE,284,675,2
A-R3,A,LTE,150,67086,66
A-R3,A,LTE,374,66686,66
A-R5,A,LTE,173,5110,12
A-R5,A,LTE,348,67086,66
A-R4,A,LTE,86,67086,66
A-R3,A,LTE,210,67086,66
A-R4,A,LTE,207,66686,66
A-R3,A,LTE,499,9820,30
A-R5,A,LTE,88,1025,2
A-R5,A,LTE,97,675,2
A-R4,A,LTE,41,1025,2
A-R5,A,LTE,502,67086,66
A-R5,A,LTE,3,67086,66
A-R3,A,LTE,487,67086,66
A-R3,A,LTE,41,67086,66
A-R3,A,LTE,97,9840,30
A-R5,A,LTE,487,1025,2
A-R5,A,LTE,78,67086,66
A-R4,A,LTE,496,67086,66
A-R3,A,LTE,96,1025,2
A-R5,A,LTE,434,67086,66
A-R5,A,LTE,225,675,2
A-R5,A,LTE,348,52941,46
A-R5,A,LTE,59,675,2
A-R3,A,LTE,345,52740,46
A-R3,A,LTE,131,1025,2
A-R3,A,LTE,461,67086,66
A-R5,A,LTE,379,675,2
A-R3,A,LTE,13,2200,4
A-R3,A,LTE,400,9840,30
A-R3,A,LTE,449,67086,66
A-R5,A,LTE,154,9840,30
A-R5,A,LTE,402,1025,2
A-R5,A,LTE,77,67086,66
A-R5,A,LTE,401,67086,66
A-R5,A,LTE,249,675,2
A-R5,A,LTE,152,675,2
A-R4,A,LTE,167,1025,2
A-R3,A,LTE,475,1025,2
A-R5,A,LTE,485,675,2
A-R3,A,LTE,437,2200,4
A-R3,A,LTE,443,52740,46
A-R4,A,LTE,159,1025,2
A-R5,A,LTE,21,67086,66
A-R3,A,LTE,409,5330,14
A-R4,A,LTE,76,9840,30
A-R3,A,LTE,172,2200,4
A-R5,A,LTE,182,66686,66
A-R3,A,LTE,454,67086,66
A-R5,A,LTE,159,9840,30
A-R3,A,LTE,409,66686,66
A-R3,A,LTE,161,67086,66
A-R4,A,LTE,273,66686,66
A-R5,A,LTE,250,675,2
A-R3,A,LTE,416,9840,30
A-R3,A,LTE,158,9840,30
A-R5,A,LTE,366,66686,66
A-R5,A,LTE,450,67086,66
A-R5,A,LTE,167,675,2
A-R3,A,LTE,323,675,2
A-R3,A,LTE,394,2200,4
A-R5,A,LTE,416,66686,66
A-R5,A,LTE,19,675,2
A-R3,A,LTE,136,675,2
A-R4,A,LTE,262,67086,66
A-R5,A,LTE,105,66686,66
A-R5,A,LTE,414,66686,66
A-R4,A,LTE,464,67086,66
A-R5,A,LTE,411,675,2
A-R5,A,LTE,279,67086,66
A-R5,A,LTE,196,66686,66
A-R5,A,LTE,163,66686,66
A-R5,A,LTE,62,675,2
A-R3,A,LTE,229,66686,66
A-R5,A,LTE,180,66686,66
A-R5,A,LTE,86,675,2
A-R5,A,LTE,177,675,2
A-R5,A,LTE,460,1025,2
A-R5,A,LTE,260,67086,66
A-R5,A,LTE,458,52941,46
A-R5,A,LTE,473,66686,66
A-R3,A,LTE,131,67086,66
A-R5,A,LTE,473,675,2
A-R3,A,LTE,385,66686,66
A-R5,A,LTE,102,675,2
A-R5,A,LTE,227,1025,2
A-R5,A,LTE,227,675,2
A-R5,A,LTE,216,66686,66
A-R5,A,LTE,339,675,2
A-R4,A,LTE,230,66686,66
A-R5,A,LTE,110,66686,66
A-R3,A,LTE,387,66686,66
A-R5,A,LTE,199,66686,66
A-R5,A,LTE,79,67086,66
A-R5,A,LTE,436,66686,66
A-R5,A,LTE,489,67086,66
A-R5,A,LTE,255,66686,66
A-R4,A,LTE,96,66686,66
A-R3,A,LTE,237,66686,66
A-R3,A,LTE,462,53139,46
A-R5,A,LTE,215,675,2
A-R5,A,LTE,281,9840,30
A-R5,A,LTE,421,675,2
A-R5,A,LTE,194,675,2
A-R4,A,LTE,13,9840,30
A-R3,A,LTE,25,9820,30
A-R3,A,LTE,498,9820,30
A-R4,A,LTE,58,9840,30
A-R3,A,LTE,436,9840,30
A-R5,A,LTE,142,675,2
A-R5,A,LTE,496,66686,66
A-R5,A,LTE,458,675,2
A-R5,A,LTE,487,2200,4
A-R3,A,LTE,484,9820,30
A-R3,A,LTE,217,1025,2
A-R5,A,LTE,183,67086,66
A-R5,A,LTE,496,675,2
A-R5,A,LTE,347,1025,2
A-R5,A,LTE,24,9840,30
A-R4,A,LTE,120,675,2
A-R4,A,LTE,320,67086,66
A-R5,A,LTE,301,675,2
A-R3,A,LTE,225,1025,2
A-R3,A,LTE,294,53341,46
A-R5,A,LTE,236,675,2
A-R3,A,LTE,68,675,2
A-R3,A,LTE,27,2200,4
A-R3,A,LTE,477,67086,66
A-R3,A,LTE,224,1025,2
A-R3,A,LTE,288,67086,66
A-R3,A,LTE,232,9840,30
A-R5,A,LTE,173,67086,66
A-R3,A,LTE,212,67086,66
A-R5,A,LTE,75,66686,66
A-R3,A,LTE,496,9820,30
A-R4,A,LTE,6,67086,66
A-R3,A,LTE,224,67086,66
A-R3,A,LTE,285,67086,66
A-R5,A,LTE,80,675,2
A-R3,A,LTE,236,2200,4
A-R3,A,LTE,260,1025,2
A-R3,A,LTE,36,67086,66
A-R3,A,LTE,399,1025,2
A-R5,A,LTE,420,66686,66
A-R5,A,LTE,269,67086,66
A-R3,A,LTE,272,5330,14
A-R3,A,LTE,242,5330,14
A-R5,A,LTE,53,66686,66
A-R5,A,LTE,415,67086,66
A-R5,A,LTE,270,67086,66
A-R5,A,LTE,105,67086,66
A-R5,A,LTE,270,675,2
A-R5,A,LTE,127,66686,66
A-R4,A,LTE,17,67086,66
A-R5,A,LTE,400,675,2
A-R3,A,LTE,271,1025,2
A-R5,A,LTE,110,675,2
A-R5,A,LTE,202,67086,66
A-R4,A,LTE,436,675,2
A-R3,A,LTE,407,9840,30
A-R5,A,LTE,349,675,2
A-R5,A,LTE,58,675,2
A-R3,A,LTE,427,1025,2
A-R4,A,LTE,166,67086,66
A-R3,A,LTE,347,52941,46
A-R3,A,LTE,408,1025,2
A-R5,A,LTE,94,67086,66
A-R3,A,LTE,58,67086,66
A-R5,A,LTE,248,675,2
A-R3,A,LTE,344,2200,4
A-R5,A,LTE,490,66686,66
A-R5,A,LTE,215,67086,66
A-R3,A,LTE,183,9840,30
A-R3,A,LTE,117,1025,2
A-R3,A,LTE,285,675,2
A-R5,A,LTE,371,67086,66
A-R3,A,LTE,498,9840,30
A-R5,A,LTE,334,66686,66
A-R3,A,LTE,370,675,2
A-R4,A,LTE,298,1025,2
A-R3,A,LTE,334,9840,30
A-R5,A,LTE,426,675,2
A-R5,A,LTE,163,67086,66
A-R3,A,LTE,443,1025,2
A-R3,A,LTE,443,53341,46
A-R5,A,LTE,486,675,2
A-R5,A,LTE,135,1025,2
A-R5,A,LTE,491,1025,2
A-R5,A,LTE,252,9840,30
A-R3,A,LTE,130,9840,30
A-R5,A,LTE,173,1025,2
A-R5,A,LTE,21,66686,66
A-R3,A,LTE,185,9820,30
A-R3,A,LTE,312,67086,66
A-R5,A,LTE,341,675,2
A-R3,A,LTE,290,67086,66
A-R5,A,LTE,130,675,2
A-R3,A,LTE,155,5330,14
A-R4,A,LTE,130,67086,66
A-R3,A,LTE,184,67086,66
A-R3,A,LTE,186,67086,66
A-R3,A,LTE,186,66686,66
A-R5,A,LTE,263,67086,66
A-R5,A,LTE,38,1025,2
A-R3,A,LTE,38,66686,66
A-R5,A,LTE,177,66686,66
A-R3,A,LTE,152,67086,66
A-R5,A,LTE,88,66686,66
A-R5,A,LTE,233,66686,66
A-R3,A,LTE,35,67086,66
A-R5,A,LTE,57,67086,66
A-R5,A,LTE,320,66686,66
A-R3,A,LTE,415,66686,66
A-R5,A,LTE,415,675,2
A-R5,A,LTE,362,67086,66
A-R5,A,LTE,497,675,2
A-R4,A,LTE,385,675,2
A-R3,A,LTE,61,53139,46
A-R3,A,LTE,170,2200,4
A-R3,A,LTE,368,675,2
A-R3,A,LTE,349,53139,46
A-R4,A,LTE,92,675,2
A-R3,A,LTE,345,53539,46
A-R3,A,LTE,345,53341,46
A-R3,A,LTE,116,675,2
A-R5,A,LTE,423,675,2
A-R5,A,LTE,166,66686,66
A-R3,A,LTE,237,675,2
A-R5,A,LTE,87,67086,66
A-R3,A,LTE,113,67086,66
A-R5,A,LTE,300,1025,2
A-R4,A,LTE,447,675,2
A-R3,A,LTE,447,1025,2
A-R5,A,LTE,4,67086,66
A-R5,A,LTE,269,9840,30
A-R3,A,LTE,68,1025,2
A-R3,A,LTE,233,1025,2
A-R3,A,LTE,285,66686,66
A-R3,A,LTE,285,52941,46
A-R3,A,LTE,223,67086,66
A-R3,A,LTE,260,5330,14
A-R3,A,LTE,360,675,2
A-R5,A,LTE,482,675,2
A-R4,A,LTE,107,67086,66
A-R3,A,LTE,228,66686,66
A-R5,A,LTE,312,66686,66
A-R3,A,LTE,120,5110,12
A-R3,A,LTE,83,5330,14
A-R5,A,LTE,282,67086,66
A-R5,A,LTE,482,66686,66
A-R3,A,LTE,191,675,2
A-R5,A,LTE,124,675,2
A-R5,A,LTE,85,675,2
A-R5,A,LTE,278,675,2
A-R3,A,LTE,79,66686,66
A-R3,A,LTE,415,5110,12
A-R3,A,LTE,329,9840,30
A-R4,A,LTE,51,67086,66
A-R4,A,LTE,289,675,2
A-R5,A,LTE,174,67086,66
A-R5,A,LTE,16,1025,2
A-R4,A,LTE,413,675,2
A-R3,A,LTE,257,1025,2
A-R5,A,LTE,360,9840,30
A-R5,A,LTE,33,66686,66
A-R3,A,LTE,266,9840,30
A-R3,A,LTE,82,66686,66
A-R3,A,LTE,115,66686,66
A-R5,A,LTE,231,675,2
A-R3,A,LTE,246,67086,66
A-R5,A,LTE,484,67086,66
A-R5,A,LTE,166,675,2
A-R3,A,LTE,83,52740,46
A-R5,A,LTE,42,66686,66
A-R5,A,LTE,235,675,2
A-R5,A,LTE,117,675,2
A-R5,A,LTE,344,675,2
A-R3,A,LTE,152,1025,2
A-R3,A,LTE,475,9840,30
A-R3,A,LTE,436,1025,2
A-R3,A,LTE,174,1025,2
A-R5,A,LTE,292,2200,4
A-R5,A,LTE,294,66686,66
A-R5,A,LTE,438,675,2
A-R5,A,LTE,351,66686,66
A-R5,A,LTE,365,67086,66
A-R4,A,LTE,46,67086,66
A-R3,A,LTE,418,5330,14
A-R3,A,LTE,218,2200,4
A-R5,A,LTE,441,66686,66
A-R5,A,LTE,140,67086,66
A-R5,A,LTE,228,675,2
A-R4,A,LTE,432,1025,2
A-R3,A,LTE,200,675,2
A-R3,A,LTE,497,67086,66
A-R4,A,LTE,295,67086,66
A-R5,A,LTE,304,675,2
A-R5,A,LTE,256,675,2
A-R5,A,LTE,390,66686,66
A-R3,A,LTE,407,5330,14
A-R5,A,LTE,82,675,2
A-R5,A,LTE,331,675,2
A-R3,A,LTE,161,675,2
A-R4,A,LTE,41,66686,66
A-R4,A,LTE,261,67086,66
A-R3,A,LTE,213,9840,30
A-R3,A,LTE,36,66686,66
A-R5,A,LTE,110,67086,66
A-R3,A,LTE,106,2200,4
A-R3,A,LTE,493,2200,4
A-R5,A,LTE,371,66686,66
A-R4,A,LTE,254,675,2
A-R5,A,LTE,275,66686,66
A-R5,A,LTE,113,66686,66
A-R5,A,LTE,29,66686,66
A-R3,A,LTE,144,5110,12
A-R4,A,LTE,249,67086,66
A-R5,A,LTE,215,9840,30
A-R4,A,LTE,36,675,2
A-R3,A,LTE,338,9820,30
A-R5,A,LTE,117,5110,12
A-R3,A,LTE,289,1025,2
A-R3,A,LTE,146,675,2
A-R4,A,LTE,26,675,2
A-R4,A,LTE,448,66686,66
A-R4,A,LTE,484,675,2
A-R5,A,LTE,179,66686,66
A-R3,A,LTE,246,66686,66
A-R5,A,LTE,17,66686,66
A-R3,A,LTE,284,66686,66
A-R3,A,LTE,350,2200,4
A-R4,A,LTE,461,675,2
A-R5,A,LTE,293,675,2
A-R4,A,LTE,272,1025,2
A-R5,A,LTE,178,66686,66
A-R3,A,LTE,60,1025,2
A-R4,A,LTE,476,2200,4
A-R5,A,LTE,222,52740,46
A-R3,A,LTE,218,53341,46
A-R3,A,LTE,218,53140,46
A-R5,A,LTE,93,66686,66
A-R4,A,LTE,244,9840,30
A-R4,A,LTE,139,1025,2
A-R3,A,LTE,132,67086,66
A-R5,A,LTE,362,66686,66
A-R3,A,LTE,345,53140,46
A-R3,A,LTE,252,66686,66
A-R4,A,LTE,444,66686,66
A-R3,A,LTE,465,2200,4
A-R5,A,LTE,160,66686,66
A-R5,A,LTE,488,66686,66
A-R4,A,LTE,167,67086,66
A-R4,A,LTE,452,675,2
A-R5,A,LTE,16,66686,66
A-R3,A,LTE,61,52941,46
A-R3,A,LTE,169,67086,66
A-R5,A,LTE,345,1025,2
A-R4,A,LTE,228,67086,66
A-R3,A,LTE,402,9840,30
A-R5,A,LTE,323,67086,66
A-R3,A,LTE,459,1025,2
A-R3,A,LTE,74,9840,30
A-R3,A,LTE,164,2200,4
A-R3,A,LTE,369,67086,66
A-R5,A,LTE,14,1025,2
A-R3,A,LTE,217,67086,66
A-R3,A,LTE,124,1025,2
A-R4,A,LTE,369,66686,66
A-R4,A,LTE,109,675,2
A-R3,A,LTE,430,66686,66
A-R5,A,LTE,35,1025,2
A-R5,A,LTE,370,66686,66
A-R3,A,LTE,10,2200,4
A-R3,A,LTE,468,1025,2
A-R3,A,LTE,319,5330,14
A-R3,A,LTE,109,66686,66
A-R5,A,LTE,304,1025,2
A-R4,A,LTE,337,67086,66
A-R5,A,LTE,377,675,2
A-R5,A,LTE,235,66686,66
A-R5,A,LTE,224,66686,66
A-R3,A,LTE,228,52941,46
A-R5,A,LTE,459,66686,66
A-R3,A,LTE,49,5330,14
A-R3,A,LTE,347,53139,46
A-R5,A,LTE,349,66686,66
A-R3,A,LTE,162,5330,14
A-R3,A,LTE,139,66686,66
A-R5,A,LTE,281,675,2
A-R3,A,LTE,445,1025,2
A-R3,A,LTE,331,1025,2
A-R3,A,LTE,138,675,2
A-R3,A,LTE,435,675,2
A-R4,A,LTE,85,1025,2
A-R4,A,LTE,351,5330,14
A-R5,A,LTE,240,66686,66
A-R5,A,LTE,270,66686,66
A-R5,A,LTE,122,1025,2
A-R3,A,LTE,254,67086,66
A-R4,A,LTE,134,675,2
A-R4,A,LTE,438,1025,2
A-R3,A,LTE,392,66686,66
A-R4,A,LTE,335,675,2
A-R3,A,LTE,363,66686,66
A-R5,A,LTE,405,67086,66
A-R3,A,LTE,111,675,2
A-R3,A,LTE,239,67086,66
A-R3,A,LTE,314,66686,66
A-R5,A,LTE,208,66686,66
A-R3,A,LTE,503,1025,2
A-R3,A,LTE,222,2200,4
A-R3,A,LTE,115,53341,46
A-R5,A,LTE,132,675,2
A-R3,A,LTE,280,49,1
A-R5,A,LTE,173,66686,66
A-R4,A,LTE,464,675,2
A-R5,A,LTE,346,675,2
A-R5,A,LTE,156,9840,30
A-R3,A,LTE,198,2200,4
A-R5,A,LTE,78,66686,66
A-R5,A,LTE,19,66686,66
A-R3,A,LTE,93,2200,4
A-R5,A,LTE,11,2200,4
A-R4,A,LTE,251,1025,2
A-R3,A,LTE,435,2200,4
A-R4,A,LTE,366,67086,66
A-R3,A,LTE,239,66686,66
A-R3,A,LTE,50,1025,2
A-R5,A,LTE,474,66686,66
A-R5,A,LTE,82,67086,66
A-R5,A,LTE,67,2200,4
A-R3,A,LTE,238,67086,66
A-R3,A,LTE,239,53139,46
A-R5,A,LTE,494,66686,66
A-R3,A,LTE,317,66686,66
A-R3,A,LTE,363,1025,2
A-R5,A,LTE,405,675,2
A-R3,A,LTE,250,5330,14
A-R3,A,LTE,85,2200,4
A-R5,A,LTE,51,675,2
A-R3,A,LTE,409,9840,30
A-R3,A,LTE,232,1025,2
A-R3,A,LTE,191,2200,4
A-R5,A,LTE,183,66686,66
A-R3,A,LTE,71,66686,66
A-R5,A,LTE,438,66686,66
A-R5,A,LTE,74,66686,66
A-R5,A,LTE,51,66686,66
A-R3,A,LTE,392,5110,12
A-R5,A,LTE,417,9840,30
A-R3,A,LTE,152,9840,30
A-R3,A,LTE,188,5110,12
A-R5,A,LTE,422,5110,12
A-R5,A,LTE,497,66686,66
A-R5,A,LTE,217,66686,66
A-R5,A,LTE,234,67086,66
A-R3,A,LTE,246,675,2
A-R5,A,LTE,146,66686,66
A-R3,A,LTE,199,5330,14
A-R3,A,LTE,454,5330,14
A-R3,A,LTE,98,675,2
A-R3,A,LTE,494,67086,66
A-R5,A,LTE,401,66686,66
A-R5,A,LTE,80,67086,66
A-R3,A,LTE,501,67086,66
A-R3,A,LTE,270,5330,14
A-R4,A,LTE,127,675,2
A-R3,A,LTE,94,53341,46
A-R3,A,LTE,94,53539,46
A-R3,A,LTE,198,53539,46
A-R3,A,LTE,198,53341,46
A-R3,A,LTE,103,2200,4
A-R3,A,LTE,83,2200,4
A-R3,A,LTE,88,9840,30
A-R5,A,LTE,110,9840,30
A-R3,A,LTE,422,9840,30
A-R5,A,LTE,48,67086,66
A-R5,A,LTE,234,675,2
A-R3,A,LTE,183,2200,4
A-R3,A,LTE,368,1025,2
A-R3,A,LTE,113,2200,4
A-R5,A,LTE,302,675,2
A-R4,A,LTE,501,1025,2
A-R3,A,LTE,393,66686,66
A-R5,A,LTE,102,66686,66
A-R5,A,LTE,79,675,2
A-R5,A,LTE,80,66686,66
A-R5,A,LTE,343,66686,66
A-R5,A,LTE,290,675,2
A-R5,A,LTE,362,675,2
A-R3,A,LTE,428,675,2
A-R5,A,LTE,31,9840,30
A-R3,A,LTE,446,5330,14
A-R3,A,LTE,212,5330,14
A-R3,A,LTE,30,675,2
A-R5,A,LTE,337,675,2
A-R5,A,LTE,384,66686,66
A-R3,A,LTE,131,675,2
A-R4,A,LTE,172,9840,30
A-R5,A,LTE,440,675,2
A-R4,A,LTE,503,675,2
A-R4,A,LTE,64,675,2
A-R3,A,LTE,239,9840,30
A-R3,A,LTE,282,9840,30
A-R5,A,LTE,498,675,2
A-R3,A,LTE,232,5110,12
A-R5,A,LTE,191,67086,66
A-R3,A,LTE,314,67086,66
A-R3,A,LTE,10,67086,66
A-R3,A,LTE,239,5110,12
A-R3,A,LTE,18,2200,4
A-R4,A,LTE,77,9840,30
A-R4,A,LTE,230,2200,4
A-R3,A,LTE,250,67086,66
A-R4,A,LTE,381,66686,66
A-R5,A,LTE,247,1025,2
A-R5,A,LTE,164,1025,2
A-R5,A,LTE,300,5330,14
A-R3,A,LTE,499,1025,2
A-R3,A,LTE,329,67086,66
A-R3,A,LTE,396,66686,66
A-R3,A,LTE,385,67086,66
A-R3,A,LTE,437,1025,2
A-R5,A,LTE,425,66686,66
A-R5,A,LTE,249,66686,66
A-R5,A,LTE,455,9840,30
A-R3,A,LTE,147,5330,14
A-R3,A,LTE,28,9840,30
A-R3,A,LTE,1,66686,66
A-R3,A,LTE,168,675,2
A-R3,A,LTE,485,66686,66
A-R5,A,LTE,302,1025,2
A-R3,A,LTE,59,1025,2
A-R5,A,LTE,153,67086,66
A-R4,A,LTE,45,675,2
A-R3,A,LTE,287,67086,66
A-R4,A,LTE,296,1025,2
A-R5,A,LTE,331,67086,66
A-R5,A,LTE,440,67086,66
A-R5,A,LTE,411,67086,66
A-R5,A,LTE,87,1025,2
A-R3,A,LTE,242,9840,30
A-R3,A,LTE,296,5110,12
A-R5,A,LTE,326,66686,66
A-R3,A,LTE,70,5110,12
A-R3,A,LTE,388,1025,2
A-R3,A,LTE,502,1025,2
A-R4,A,LTE,26,1025,2
A-R3,A,LTE,235,9840,30
A-R3,A,LTE,292,1025,2
A-R5,A,LTE,118,66686,66
A-R5,A,LTE,42,9840,30
A-R3,A,LTE,328,9840,30
A-R5,A,LTE,186,9840,30
A-R5,A,LTE,225,9840,30
A-R5,A,LTE,39,675,2
A-R5,A,LTE,65,675,2
A-R3,A,LTE,292,67086,66
A-R5,A,LTE,177,1025,2
A-R3,A,LTE,179,675,2
A-R3,A,LTE,433,66686,66
A-R5,A,LTE,297,67086,66
A-R3,A,LTE,194,66686,66
A-R5,A,LTE,482,1025,2
A-R3,A,LTE,184,9840,30
A-R3,A,LTE,200,1025,2
A-R3,A,LTE,5,1025,2
A-R4,A,LTE,286,1025,2
A-R3,A,LTE,405,1025,2
A-R5,A,LTE,391,5110,12
A-R5,A,LTE,167,9840,30
A-R5,A,LTE,31,67086,66
A-R5,A,LTE,392,9840,30
A-R3,A,LTE,407,67086,66
A-R3,A,LTE,46,9840,30
A-R5,A,LTE,399,67086,66
A-R3,A,LTE,86,66686,66
A-R4,A,LTE,335,66686,66
A-R3,A,LTE,350,9840,30
A-R5,A,LTE,70,675,2
A-R3,A,LTE,479,66686,66
A-R5,A,LTE,450,66686,66
A-R3,A,LTE,305,67086,66
A-R5,A,LTE,455,67086,66
A-R3,A,LTE,422,5330,14
A-R3,A,LTE,314,1025,2
A-R5,A,LTE,85,67086,66
A-R3,A,LTE,62,67086,66
A-R5,A,LTE,240,67086,66
A-R4,A,LTE,38,67086,66
A-R5,A,LTE,256,67086,66
A-R5,A,LTE,471,66686,66
A-R3,A,LTE,432,675,2
A-R5,A,LTE,322,675,2
A-R4,A,LTE,385,1025,2
A-R4,A,LTE,92,67086,66
A-R4,A,LTE,387,675,2
A-R5,A,LTE,483,66686,66
A-R5,A,LTE,184,66686,66
A-R5,A,LTE,148,675,2
A-R4,A,LTE,0,675,2
A-R3,A,LTE,83,52941,46
A-R3,A,LTE,170,53139,46
A-R5,A,LTE,122,675,2
A-R5,A,LTE,305,66686,66
A-R5,A,LTE,53,52941,46
A-R5,A,LTE,194,67086,66
A-R5,A,LTE,440,5110,12
A-R4,A,LTE,76,1025,2
A-R5,A,LTE,214,675,2
A-R3,A,LTE,179,9840,30
A-R3,A,LTE,467,9840,30
A-R3,A,LTE,445,9840,30
A-R5,A,LTE,188,675,2
A-R5,A,LTE,430,675,2
A-R5,A,LTE,87,675,2
A-R3,A,LTE,162,5110,12
A-R3,A,LTE,275,5110,12
A-R4,A,LTE,101,1025,2
A-R3,A,LTE,65,67086,66
A-R3,A,LTE,238,66686,66
A-R5,A,LTE,87,5110,12
A-R5,A,LTE,34,1025,2
A-R3,A,LTE,231,67086,66
A-R3,A,LTE,136,1025,2
A-R3,A,LTE,121,67086,66
A-R5,A,LTE,433,67086,66
A-R3,A,LTE,474,1025,2
A-R4,A,LTE,467,67086,66
A-R3,A,LTE,474,9840,30
A-R5,A,LTE,28,66686,66
A-R4,A,LTE,125,1025,2
A-R3,A,LTE,145,9840,30
A-R5,A,LTE,395,675,2
A-R3,A,LTE,136,5110,12
A-R3,A,LTE,141,9840,30
A-R3,A,LTE,442,1025,2
A-R3,A,LTE,220,9840,30
A-R4,A,LTE,296,66686,66
A-R3,A,LTE,39,67086,66
A-R5,A,LTE,47,675,2
A-R5,A,LTE,343,9840,30
A-R3,A,LTE,112,9840,30
A-R3,A,LTE,305,9840,30
A-R4,A,LTE,178,1025,2
A-R3,A,LTE,164,9840,30
A-R3,A,LTE,53,1025,2
A-R3,A,LTE,199,67086,66
A-R3,A,LTE,94,9820,30
A-R3,A,LTE,479,9840,30
A-R3,A,LTE,460,67086,66
A-R5,A,LTE,502,66686,66
A-R4,A,LTE,45,1025,2
A-R5,A,LTE,211,675,2
A-R3,A,LTE,216,1025,2
A-R3,A,LTE,21,1025,2
A-R3,A,LTE,68,9840,30
A-R5,A,LTE,495,675,2
A-R3,A,LTE,416,67086,66
A-R3,A,LTE,136,67086,66
A-R5,A,LTE,93,9840,30
A-R4,A,LTE,258,9840,30
A-R5,A,LTE,41,9840,30
A-R3,A,LTE,127,9840,30
A-R5,A,LTE,53,52740,46
A-R3,A,LTE,11,67086,66
A-R3,A,LTE,123,1025,2
A-R3,A,LTE,191,1025,2
A-R3,A,LTE,471,67086,66
A-R5,A,LTE,346,66686,66
A-R3,A,LTE,2,67086,66
A-R3,A,LTE,326,67086,66
A-R5,A,LTE,101,67086,66
A-R4,A,LTE,79,5110,12
